code,name,description,unit_code,unit_name,unit_sigla,is_active
87060022,De vehículos con capacidad de carga útil superior a 2.000 kilos,De vehículos con capacidad de carga útil superior a 2.000 kilos,10,UNIDAD,U,true
87060029,Los demás,Los demás,10,UNIDAD,U,true
87060091,De vehículos con capacidad superior o igual a 10 asientos pero inferior o igual a 15 asientos inclu,De vehículos con capacidad superior o igual a 10 asientos pero inferior o igual a 15 asientos incluido el del conductor,10,UNIDAD,U,true
87060092,De vehículos con capacidad superior o igual a 16 asientos pero inferior o igual a 30 asientos inc,De vehículos con capacidad superior o igual a 16 asientos pero inferior o igual a 30 asientos incluido el del conductor,10,UNIDAD,U,true
87060093,De vehículos con capacidad superior o igual a 31 asientos pero inferior o igual a 45 asientos incl,De vehículos con capacidad superior o igual a 31 asientos pero inferior o igual a 45 asientos incluido el del conductor,10,UNIDAD,U,true
87060099,Los demás,Los demás,10,UNIDAD,U,true
87071011,"De coches ambulancia, celulares y mortuorios","De coches ambulancia, celulares y mortuorios",10,UNIDAD,U,true
87071012,De vehículos de los ítemes 8703.2191; 8703.2199; 8703.2291; 8703.2299; 8703.2391; 8703.2399; 8703.24,De vehículos de los ítemes 8703.2191; 8703.2199; 8703.2291; 8703.2299; 8703.2391; 8703.2399; 8703.2491; 8703.2499; 8703.3190; 8703.3291; 8703.3299; 8703.3390 y 8703.9090,10,UNIDAD,U,true
87071019,Los demás,Los demás,10,UNIDAD,U,true
87079011,De vehículos con capacidad superior o igual a 10 asientos pero inferior o igual a 15 asientos inclui,De vehículos con capacidad superior o igual a 10 asientos pero inferior o igual a 15 asientos incluido el del conductor,10,UNIDAD,U,true
87079019,Los demás,Los demás,10,UNIDAD,U,true
87079091,"De vehículos destinados al transporte de mercancías, con capacidad de carga útil superior a 500 k","De vehículos destinados al transporte de mercancías, con capacidad de carga útil superior a 500 kilos pero inferior o igual a 2.000 kilos",10,UNIDAD,U,true
87079092,"De vehículos destinados al transporte de mercancías, con capacidad de carga útil superior a 2.000 ki","De vehículos destinados al transporte de mercancías, con capacidad de carga útil superior a 2.000 kilos",10,UNIDAD,U,true
87079099,Los demás,Los demás,10,UNIDAD,U,true
87081010,"Defensas, sin incluir sus partes","Defensas, sin incluir sus partes",6,KILOGRAMO NETO,KN,true
87081090,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
87082100,Cinturones de seguridad,Cinturones de seguridad,6,KILOGRAMO NETO,KN,true
87082910,Partes troqueladas para carrocería,Partes troqueladas para carrocería,6,KILOGRAMO NETO,KN,true
87082930,Ensambles de puerta,Ensambles de puerta,6,KILOGRAMO NETO,KN,true
87082950,Capó del motor,Capó del motor,6,KILOGRAMO NETO,KN,true
87082960,Guardafangos,Guardafangos,6,KILOGRAMO NETO,KN,true
87082970,Máscaras frontales,Máscaras frontales,6,KILOGRAMO NETO,KN,true
87082990,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
87083010,Pastillas de freno montadas,Pastillas de freno montadas,6,KILOGRAMO NETO,KN,true
87083020,Discos de frenos,Discos de frenos,6,KILOGRAMO NETO,KN,true
87083090,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
87084010,Para vehículos de la partida 87.01,Para vehículos de la partida 87.01,6,KILOGRAMO NETO,KN,true
87084020,Para vehículos de la partida 87.02,Para vehículos de la partida 87.02,6,KILOGRAMO NETO,KN,true
87084030,Para vehículos de la partida 87.03,Para vehículos de la partida 87.03,6,KILOGRAMO NETO,KN,true
87084040,Para vehículos de la partida 87.04,Para vehículos de la partida 87.04,6,KILOGRAMO NETO,KN,true
87084090,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
87085000,"Ejes con diferencial, incluso provistos con otros órganos de trasmisión, y ejes portadores; sus par","Ejes con diferencial, incluso provistos con otros órganos de trasmisión, y ejes portadores; sus partes",6,KILOGRAMO NETO,KN,true
87087010,Ruedas,Ruedas,6,KILOGRAMO NETO,KN,true
87087020,Partes y accesorios,Partes y accesorios,6,KILOGRAMO NETO,KN,true
87088010,Cartuchos para amortiguadores (McPherson),Cartuchos para amortiguadores (McPherson),6,KILOGRAMO NETO,KN,true
87088091,Para vehículos de la partida 87.01,Para vehículos de la partida 87.01,6,KILOGRAMO NETO,KN,true
87088092,Para vehículos de la partida 87.02,Para vehículos de la partida 87.02,6,KILOGRAMO NETO,KN,true
87088093,Para vehículos de la partida 87.03,Para vehículos de la partida 87.03,6,KILOGRAMO NETO,KN,true
87088094,Para vehículos de la partida 87.04,Para vehículos de la partida 87.04,6,KILOGRAMO NETO,KN,true
87088099,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
87089100,Radiadores y sus partes,Radiadores y sus partes,6,KILOGRAMO NETO,KN,true
87089200,Silenciadores y tubos (caños) de escape; sus partes,Silenciadores y tubos (caños) de escape; sus partes,6,KILOGRAMO NETO,KN,true
87089311,Para vehículos de la partida 87.01,Para vehículos de la partida 87.01,6,KILOGRAMO NETO,KN,true
87089312,Para vehículos de la partida 87.02,Para vehículos de la partida 87.02,6,KILOGRAMO NETO,KN,true
87089313,Para vehículos de la partida 87.03,Para vehículos de la partida 87.03,6,KILOGRAMO NETO,KN,true
87089314,Para vehículos de la partida 87.04,Para vehículos de la partida 87.04,6,KILOGRAMO NETO,KN,true
87089319,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
87089390,Partes,Partes,6,KILOGRAMO NETO,KN,true
87089400,"Volantes, columnas y cajas de dirección; sus partes","Volantes, columnas y cajas de dirección; sus partes",6,KILOGRAMO NETO,KN,true
87089500,Bolsas inflables de seguridad con sistema de inflado (airbag); sus partes,Bolsas inflables de seguridad con sistema de inflado (airbag); sus partes,6,KILOGRAMO NETO,KN,true
87089930,Semiejes y ejes de dirección,Semiejes y ejes de dirección,6,KILOGRAMO NETO,KN,true
87089960,Otras partes para sistemas de dirección,Otras partes para sistemas de dirección,6,KILOGRAMO NETO,KN,true
87089990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
87091100,Eléctricas,Eléctricas,10,UNIDAD,U,true
87091900,Las demás,Las demás,10,UNIDAD,U,true
87099000,Partes,Partes,6,KILOGRAMO NETO,KN,true
87100000,"Tanques y demás vehículos automóviles blindados de combate, incluso con su armamento; sus partes.","Tanques y demás vehículos automóviles blindados de combate, incluso con su armamento; sus partes.",10,UNIDAD,U,true
87111000,Con motor de émbolo (pistón) alternativo de cilindrada inferior o igual a 50 cm³,Con motor de émbolo (pistón) alternativo de cilindrada inferior o igual a 50 cm³,10,UNIDAD,U,true
87112010,De turismo,De turismo,10,UNIDAD,U,true
87112020,De todo terreno,De todo terreno,10,UNIDAD,U,true
87112090,Las demás,Las demás,10,UNIDAD,U,true
87113000,Con motor de émbolo (pistón) alternativo de cilindrada superior a 250 cm³ pero inferior o igual a 50,Con motor de émbolo (pistón) alternativo de cilindrada superior a 250 cm³ pero inferior o igual a 500 cm³,10,UNIDAD,U,true
87114000,Con motor de émbolo (pistón) alternativo de cilindrada superior a 500 cm³ pero inferior o igual a 80,Con motor de émbolo (pistón) alternativo de cilindrada superior a 500 cm³ pero inferior o igual a 800 cm³,10,UNIDAD,U,true
87115000,Con motor de émbolo (pistón) alternativo de cilindrada superior a 800 cm³,Con motor de émbolo (pistón) alternativo de cilindrada superior a 800 cm³,10,UNIDAD,U,true
87119000,Los demás,Los demás,10,UNIDAD,U,true
87120010,"Bicicletas de aro inferior o igual a 12""","Bicicletas de aro inferior o igual a 12""",10,UNIDAD,U,true
87120020,"Bicicletas de aro superior a 12"" pero inferior o igual a 26""","Bicicletas de aro superior a 12"" pero inferior o igual a 26""",10,UNIDAD,U,true
87120090,Los demás,Los demás,10,UNIDAD,U,true
87131010,Sillas plegables para inválidos,Sillas plegables para inválidos,10,UNIDAD,U,true
87131090,Los demás,Los demás,10,UNIDAD,U,true
87139000,Los demás,Los demás,10,UNIDAD,U,true
87141100,Sillines (asientos),Sillines (asientos),6,KILOGRAMO NETO,KN,true
87141900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
87142000,De sillones de ruedas y demás vehículos para inválidos,De sillones de ruedas y demás vehículos para inválidos,6,KILOGRAMO NETO,KN,true
87149100,"Cuadros y horquillas, y sus partes","Cuadros y horquillas, y sus partes",6,KILOGRAMO NETO,KN,true
87149200,Llantas y radios,Llantas y radios,6,KILOGRAMO NETO,KN,true
87149300,Bujes sin freno y piñones libres,Bujes sin freno y piñones libres,6,KILOGRAMO NETO,KN,true
87149400,"Frenos, incluidos los bujes con freno, y sus partes","Frenos, incluidos los bujes con freno, y sus partes",6,KILOGRAMO NETO,KN,true
87149500,Sillines (asientos),Sillines (asientos),10,UNIDAD,U,true
87149600,"Pedales y mecanismos de pedal, y sus partes","Pedales y mecanismos de pedal, y sus partes",6,KILOGRAMO NETO,KN,true
87149910,Cambios y sus partes,Cambios y sus partes,6,KILOGRAMO NETO,KN,true
87149920,Manubrios y sus partes,Manubrios y sus partes,6,KILOGRAMO NETO,KN,true
87149990,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
87150010,Coches para paseo,Coches para paseo,6,KILOGRAMO NETO,KN,true
87150020,Sillas para paseo,Sillas para paseo,6,KILOGRAMO NETO,KN,true
87150090,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
87161000,"Remolques y semirremolques para vivienda o acampar, del tipo caravana","Remolques y semirremolques para vivienda o acampar, del tipo caravana",10,UNIDAD,U,true
87162000,"Remolques y semirremolques, autocargadores o autodescargadores, para uso agrícola","Remolques y semirremolques, autocargadores o autodescargadores, para uso agrícola",10,UNIDAD,U,true
87163110,Semirremolques,Semirremolques,10,UNIDAD,U,true
87163190,Los demás,Los demás,10,UNIDAD,U,true
87163910,Semirremolques frigoríficos,Semirremolques frigoríficos,10,UNIDAD,U,true
87163920,Semirremolques isotérmicos,Semirremolques isotérmicos,10,UNIDAD,U,true
87163930,Semirremolques planos,Semirremolques planos,10,UNIDAD,U,true
87163940,Semirremolques tolvas,Semirremolques tolvas,10,UNIDAD,U,true
87163990,Los demás,Los demás,10,UNIDAD,U,true
87164000,Los demás remolques y semirremolques,Los demás remolques y semirremolques,10,UNIDAD,U,true
87168010,Carros para supermercados,Carros para supermercados,10,UNIDAD,U,true
87168090,Los demás,Los demás,10,UNIDAD,U,true
87169010,Dispositivos de frenos y sus partes,Dispositivos de frenos y sus partes,6,KILOGRAMO NETO,KN,true
87169020,Sistemas de enganche y sus partes,Sistemas de enganche y sus partes,6,KILOGRAMO NETO,KN,true
87169030,Órganos de suspensión y sus partes,Órganos de suspensión y sus partes,6,KILOGRAMO NETO,KN,true
87169040,Ruedas y sus partes,Ruedas y sus partes,6,KILOGRAMO NETO,KN,true
87169050,Carrocerías y sus partes,Carrocerías y sus partes,6,KILOGRAMO NETO,KN,true
87169090,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
88010000,"Globos y dirigibles; planeadores, alas planeadoras y demás aeronaves, no propulsados con motor.","Globos y dirigibles; planeadores, alas planeadoras y demás aeronaves, no propulsados con motor.",10,UNIDAD,U,true
88021110,"Para pasajeros, con capacidad inferior o igual a 4 plazas","Para pasajeros, con capacidad inferior o igual a 4 plazas",10,UNIDAD,U,true
88021120,"Para pasajeros, con capacidad superior a 4 plazas","Para pasajeros, con capacidad superior a 4 plazas",10,UNIDAD,U,true
88021190,Los demás,Los demás,10,UNIDAD,U,true
88021210,"Para pasajeros, con capacidad inferior o igual a 8 plazas","Para pasajeros, con capacidad inferior o igual a 8 plazas",10,UNIDAD,U,true
88021220,"Para pasajeros, con capacidad superior a 8 plazas","Para pasajeros, con capacidad superior a 8 plazas",10,UNIDAD,U,true
88021290,Los demás,Los demás,10,UNIDAD,U,true
88022010,"Aviones para pasajeros, con capacidad inferior o igual a 4 plazas","Aviones para pasajeros, con capacidad inferior o igual a 4 plazas",10,UNIDAD,U,true
88022020,"Aviones para pasajeros, con capacidad superior a 4 plazas","Aviones para pasajeros, con capacidad superior a 4 plazas",10,UNIDAD,U,true
88022090,Los demás,Los demás,10,UNIDAD,U,true
88023010,"Aviones para pasajeros, con capacidad inferior o igual a 8 plazas","Aviones para pasajeros, con capacidad inferior o igual a 8 plazas",10,UNIDAD,U,true
88023020,"Aviones para pasajeros, con capacidad superior a 8 plazas","Aviones para pasajeros, con capacidad superior a 8 plazas",10,UNIDAD,U,true
88023090,Los demás,Los demás,10,UNIDAD,U,true
88024000,"Aviones y demás aeronaves, de peso en vacío superior a 15.000 kg","Aviones y demás aeronaves, de peso en vacío superior a 15.000 kg",10,UNIDAD,U,true
88026000,Vehículos espaciales (incluidos los satélites) y sus vehículos de lanzamiento y vehículos suborbital,Vehículos espaciales (incluidos los satélites) y sus vehículos de lanzamiento y vehículos suborbitales,10,UNIDAD,U,true
88031000,"Hélices y rotores, y sus partes","Hélices y rotores, y sus partes",6,KILOGRAMO NETO,KN,true
88032000,Trenes de aterrizaje y sus partes,Trenes de aterrizaje y sus partes,6,KILOGRAMO NETO,KN,true
88033010,Fuselajes para aviones y sus partes,Fuselajes para aviones y sus partes,6,KILOGRAMO NETO,KN,true
88033090,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
88039000,Las demás,Las demás,6,KILOGRAMO NETO,KN,true
88040000,"Paracaídas, incluidos los dirigibles, planeadores (parapentes) o de aspas giratorias; sus partes y","Paracaídas, incluidos los dirigibles, planeadores (parapentes) o de aspas giratorias; sus partes y accesorios.",6,KILOGRAMO NETO,KN,true
88051000,Aparatos y dispositivos para lanzamiento de aeronaves y sus partes; aparatos y dispositivos para at,"Aparatos y dispositivos para lanzamiento de aeronaves y sus partes; aparatos y dispositivos para aterrizaje en portaaviones y aparatos y dispositivos similares, y sus partes",6,KILOGRAMO NETO,KN,true
88052100,Simuladores de combate aéreo y sus partes,Simuladores de combate aéreo y sus partes,6,KILOGRAMO NETO,KN,true
88052900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
89011010,De tonelaje bruto superior a 3.500 toneladas y/o 120 metros o más de eslora,De tonelaje bruto superior a 3.500 toneladas y/o 120 metros o más de eslora,10,UNIDAD,U,true
89011090,Los demás,Los demás,10,UNIDAD,U,true
89012011,Para productos químicos,Para productos químicos,10,UNIDAD,U,true
89012019,Los demás,Los demás,10,UNIDAD,U,true
89012090,Los demás,Los demás,10,UNIDAD,U,true
89013010,De tonelaje bruto superior a 3.500 toneladas y/o 120 metros o más de eslora,De tonelaje bruto superior a 3.500 toneladas y/o 120 metros o más de eslora,10,UNIDAD,U,true
89013090,Los demás,Los demás,10,UNIDAD,U,true
89019011,Barcos portacontenedores,Barcos portacontenedores,10,UNIDAD,U,true
89019012,Barcos graneleros,Barcos graneleros,10,UNIDAD,U,true
89019019,Los demás,Los demás,10,UNIDAD,U,true
89019091,Barcos portacontenedores,Barcos portacontenedores,10,UNIDAD,U,true
89019092,Barcos graneleros,Barcos graneleros,10,UNIDAD,U,true
89019099,Los demás,Los demás,10,UNIDAD,U,true
89020011,Con capacidad de bodega inferior o igual a 500 t,Con capacidad de bodega inferior o igual a 500 t,10,UNIDAD,U,true
89020012,Con capacidad de bodega superior a 500 t pero inferior o igual a 1.000 t,Con capacidad de bodega superior a 500 t pero inferior o igual a 1.000 t,10,UNIDAD,U,true
89020019,Los demás,Los demás,10,UNIDAD,U,true
89020091,"Barcos factoría, de tonelaje bruto superior a 3.500 toneladas y/o 120 metros o más de eslora","Barcos factoría, de tonelaje bruto superior a 3.500 toneladas y/o 120 metros o más de eslora",10,UNIDAD,U,true
89020092,"Los demás barcos, de tonelaje bruto superior a 3.500 toneladas y/o 120 metros o más de eslora","Los demás barcos, de tonelaje bruto superior a 3.500 toneladas y/o 120 metros o más de eslora",10,UNIDAD,U,true
89020099,Los demás,Los demás,10,UNIDAD,U,true
89031000,Embarcaciones inflables,Embarcaciones inflables,10,UNIDAD,U,true
89039100,"Barcos de vela, incluso con motor auxiliar","Barcos de vela, incluso con motor auxiliar",10,UNIDAD,U,true
89039210,Para recreo,Para recreo,10,UNIDAD,U,true
89039220,Para deporte,Para deporte,10,UNIDAD,U,true
89039910,Motos acuáticas,Motos acuáticas,10,UNIDAD,U,true
89039990,Los demás,Los demás,10,UNIDAD,U,true
89040010,Remolcadores de alta mar,Remolcadores de alta mar,10,UNIDAD,U,true
89040090,Los demás,Los demás,10,UNIDAD,U,true
89051000,Dragas,Dragas,10,UNIDAD,U,true
89052000,"Plataformas de perforación o explotación, flotantes o sumergibles","Plataformas de perforación o explotación, flotantes o sumergibles",10,UNIDAD,U,true
89059000,Los demás,Los demás,10,UNIDAD,U,true
89061000,Navíos de guerra,Navíos de guerra,10,UNIDAD,U,true
89069010,De tonelaje bruto superior a 3.500 toneladas y/o 120 metros o más de eslora,De tonelaje bruto superior a 3.500 toneladas y/o 120 metros o más de eslora,10,UNIDAD,U,true
89069090,Los demás,Los demás,10,UNIDAD,U,true
89071000,Balsas inflables,Balsas inflables,10,UNIDAD,U,true
89079000,Los demás,Los demás,10,UNIDAD,U,true
89080000,Barcos y demás artefactos flotantes para desguace.,Barcos y demás artefactos flotantes para desguace.,10,UNIDAD,U,true
90011000,"Fibras ópticas, haces y cables de fibras ópticas","Fibras ópticas, haces y cables de fibras ópticas",6,KILOGRAMO NETO,KN,true
90012000,Hojas y placas de materia polarizante,Hojas y placas de materia polarizante,6,KILOGRAMO NETO,KN,true
90013000,Lentes de contacto,Lentes de contacto,10,UNIDAD,U,true
90014000,Lentes de vidrio para gafas (anteojos),Lentes de vidrio para gafas (anteojos),10,UNIDAD,U,true
90015000,Lentes de otras materias para gafas (anteojos),Lentes de otras materias para gafas (anteojos),10,UNIDAD,U,true
90019000,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
90021100,"Para cámaras, proyectores o aparatos fotográficos o cinematográficos de ampliación o reducción","Para cámaras, proyectores o aparatos fotográficos o cinematográficos de ampliación o reducción",6,KILOGRAMO NETO,KN,true
90021900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
90022000,Filtros,Filtros,6,KILOGRAMO NETO,KN,true
90029000,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
90031100,De plástico,De plástico,10,UNIDAD,U,true
90031910,De metales preciosos o de chapados de metal precioso,De metales preciosos o de chapados de metal precioso,10,UNIDAD,U,true
90031920,De metales comunes,De metales comunes,10,UNIDAD,U,true
90031990,Los demás,Los demás,10,UNIDAD,U,true
90039000,Partes,Partes,6,KILOGRAMO NETO,KN,true
90041010,Con cristales trabajados ópticamente,Con cristales trabajados ópticamente,10,UNIDAD,U,true
90041020,Con cristales plásticos,Con cristales plásticos,10,UNIDAD,U,true
90041090,Las demás,Las demás,10,UNIDAD,U,true
90049010,Protectoras para el trabajo,Protectoras para el trabajo,10,UNIDAD,U,true
90049080,Las demás gafas y artículos similares,Las demás gafas y artículos similares,10,UNIDAD,U,true
90049090,Partes,Partes,10,UNIDAD,U,true
90051000,Binoculares (incluidos los prismáticos),Binoculares (incluidos los prismáticos),10,UNIDAD,U,true
90058000,Los demás instrumentos,Los demás instrumentos,10,UNIDAD,U,true
90059000,Partes y accesorios (incluidas las armazones),Partes y accesorios (incluidas las armazones),6,KILOGRAMO NETO,KN,true
90061000,Cámaras fotográficas de los tipos utilizados para preparar clisés o cilindros de imprenta,Cámaras fotográficas de los tipos utilizados para preparar clisés o cilindros de imprenta,10,UNIDAD,U,true
90063000,"Cámaras especiales para fotografía submarina o aérea, examen médico de órganos internos o para labo","Cámaras especiales para fotografía submarina o aérea, examen médico de órganos internos o para laboratorios de medicina legal o identificación judicial",10,UNIDAD,U,true
90064000,Cámaras fotográficas de autorrevelado,Cámaras fotográficas de autorrevelado,10,UNIDAD,U,true
90065100,"Con visor de reflexión a través del objetivo, para películas en rollo de anchura inferior o igual a","Con visor de reflexión a través del objetivo, para películas en rollo de anchura inferior o igual a 35 mm",10,UNIDAD,U,true
90065200,"Las demás, para películas en rollo de anchura inferior a 35 mm","Las demás, para películas en rollo de anchura inferior a 35 mm",10,UNIDAD,U,true
90065310,Aparatos fotográficos desechables,Aparatos fotográficos desechables,10,UNIDAD,U,true
90065390,Las demás,Las demás,10,UNIDAD,U,true
90065900,Las demás,Las demás,10,UNIDAD,U,true
90066100,Aparatos de tubo de descarga para producir destellos (flashes electrónicos),Aparatos de tubo de descarga para producir destellos (flashes electrónicos),10,UNIDAD,U,true
90066900,Los demás,Los demás,10,UNIDAD,U,true
90069100,De cámaras fotográficas,De cámaras fotográficas,6,KILOGRAMO NETO,KN,true
90069900,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
90071100,Para película cinematográfica (filme) de anchura inferior a 16 mm o para la doble-8 mm,Para película cinematográfica (filme) de anchura inferior a 16 mm o para la doble-8 mm,10,UNIDAD,U,true
90071910,Cámaras giroestabilizadas,Cámaras giroestabilizadas,10,UNIDAD,U,true
90071990,Las demás,Las demás,10,UNIDAD,U,true
90072000,Proyectores,Proyectores,10,UNIDAD,U,true
90079100,De cámaras,De cámaras,6,KILOGRAMO NETO,KN,true
90079200,De proyectores,De proyectores,6,KILOGRAMO NETO,KN,true
90081000,Proyectores de diapositivas,Proyectores de diapositivas,10,UNIDAD,U,true
90082000,"Lectores de microfilmes, microfichas u otros microformatos, incluso copiadores","Lectores de microfilmes, microfichas u otros microformatos, incluso copiadores",10,UNIDAD,U,true
90083000,Los demás proyectores de imagen fija,Los demás proyectores de imagen fija,10,UNIDAD,U,true
90084000,"Ampliadoras o reductoras, fotográficas","Ampliadoras o reductoras, fotográficas",10,UNIDAD,U,true
90089000,Partes y accesorios,Partes y accesorios,6,KILOGRAMO NETO,KN,true
90101000,"Aparatos y material para revelado automático de película fotográfica, película cinematográfica (film","Aparatos y material para revelado automático de película fotográfica, película cinematográfica (filme) o papel fotográfico en rollo o para impresión automática de películas reveladas en rollos de p",10,UNIDAD,U,true
90105000,Los demás aparatos y material para laboratorios fotográficos o cinematográficos; negatoscopios,Los demás aparatos y material para laboratorios fotográficos o cinematográficos; negatoscopios,10,UNIDAD,U,true
90106000,Pantallas de proyección,Pantallas de proyección,10,UNIDAD,U,true
90109000,Partes y accesorios,Partes y accesorios,6,KILOGRAMO NETO,KN,true
90111000,Microscopios estereoscópicos,Microscopios estereoscópicos,10,UNIDAD,U,true
90112000,"Los demás microscopios para fotomicrografía, cinefotomicrografía o microproyección","Los demás microscopios para fotomicrografía, cinefotomicrografía o microproyección",10,UNIDAD,U,true
90118000,Los demás microscopios,Los demás microscopios,10,UNIDAD,U,true
90119000,Partes y accesorios,Partes y accesorios,6,KILOGRAMO NETO,KN,true
90121000,"Microscopios, excepto los ópticos; difractógrafos","Microscopios, excepto los ópticos; difractógrafos",10,UNIDAD,U,true
90129000,Partes y accesorios,Partes y accesorios,6,KILOGRAMO NETO,KN,true
90131000,"Miras telescópicas para armas; periscopios; visores para máquinas, aparatos o instrumentos de este C","Miras telescópicas para armas; periscopios; visores para máquinas, aparatos o instrumentos de este Capítulo o de la Sección XVI",10,UNIDAD,U,true
90132000,"Láseres, excepto los diodos láser","Láseres, excepto los diodos láser",10,UNIDAD,U,true
90138000,"Los demás dispositivos, aparatos e instrumentos","Los demás dispositivos, aparatos e instrumentos",10,UNIDAD,U,true
90139000,Partes y accesorios,Partes y accesorios,6,KILOGRAMO NETO,KN,true
90141000,"Brújulas, incluidos los compases de navegación","Brújulas, incluidos los compases de navegación",10,UNIDAD,U,true
90142000,Instrumentos y aparatos para navegación aérea o espacial (excepto las brújulas),Instrumentos y aparatos para navegación aérea o espacial (excepto las brújulas),10,UNIDAD,U,true
90148000,Los demás instrumentos y aparatos,Los demás instrumentos y aparatos,10,UNIDAD,U,true
90149000,Partes y accesorios,Partes y accesorios,6,KILOGRAMO NETO,KN,true
90151000,Telémetros,Telémetros,10,UNIDAD,U,true
90152000,Teodolitos y taquímetros,Teodolitos y taquímetros,10,UNIDAD,U,true
90153000,Niveles,Niveles,10,UNIDAD,U,true
90154000,Instrumentos y aparatos de fotogrametría,Instrumentos y aparatos de fotogrametría,6,KILOGRAMO NETO,KN,true
90158000,Los demás instrumentos y aparatos,Los demás instrumentos y aparatos,10,UNIDAD,U,true
90159000,Partes y accesorios,Partes y accesorios,6,KILOGRAMO NETO,KN,true
90160000,"Balanzas sensibles a un peso inferior o igual a 5 cg, incluso con pesas.","Balanzas sensibles a un peso inferior o igual a 5 cg, incluso con pesas.",6,KILOGRAMO NETO,KN,true
90171000,"Mesas y máquinas de dibujar, incluso automáticas","Mesas y máquinas de dibujar, incluso automáticas",10,UNIDAD,U,true
90172000,"Los demás instrumentos de dibujo, trazado o cálculo","Los demás instrumentos de dibujo, trazado o cálculo",10,UNIDAD,U,true
90173000,"Micrómetros, pies de rey, calibradores y galgas","Micrómetros, pies de rey, calibradores y galgas",10,UNIDAD,U,true
90178000,Los demás instrumentos,Los demás instrumentos,10,UNIDAD,U,true
90179000,Partes y accesorios,Partes y accesorios,6,KILOGRAMO NETO,KN,true
90181110,Electrocardiógrafos,Electrocardiógrafos,10,UNIDAD,U,true
90181191,Estructuras de circuitos impresos,Estructuras de circuitos impresos,10,UNIDAD,U,true
90181199,Los demás,Los demás,10,UNIDAD,U,true
90181200,Aparatos de diagnóstico por exploración ultrasónica,Aparatos de diagnóstico por exploración ultrasónica,10,UNIDAD,U,true
90181300,Aparatos de diagnóstico de visualización por resonancia magnética,Aparatos de diagnóstico de visualización por resonancia magnética,10,UNIDAD,U,true
90181400,Aparatos de centellografía,Aparatos de centellografía,10,UNIDAD,U,true
90181910,Sistema de monitoreo de pacientes,Sistema de monitoreo de pacientes,10,UNIDAD,U,true
90181990,Los demás,Los demás,10,UNIDAD,U,true
90182000,Aparatos de rayos ultravioletas o infrarrojos,Aparatos de rayos ultravioletas o infrarrojos,6,KILOGRAMO NETO,KN,true
90183110,"De plástico, desechables","De plástico, desechables",10,UNIDAD,U,true
90183120,"Las demás, de plástico","Las demás, de plástico",10,UNIDAD,U,true
90183190,Las demás,Las demás,10,UNIDAD,U,true
90183200,Agujas tubulares de metal y agujas de sutura,Agujas tubulares de metal y agujas de sutura,6,KILOGRAMO NETO,KN,true
90183910,Catéteres,Catéteres,10,UNIDAD,U,true
90183920,Bolsas recolectoras de sangre,Bolsas recolectoras de sangre,10,UNIDAD,U,true
90183930,Sondas,Sondas,10,UNIDAD,U,true
90183990,Los demás,Los demás,10,UNIDAD,U,true
90184100,"Tornos dentales, incluso combinados con otros equipos dentales sobre basamento común","Tornos dentales, incluso combinados con otros equipos dentales sobre basamento común",6,KILOGRAMO NETO,KN,true
90184900,Los demás,Los demás,10,UNIDAD,U,true
90185000,Los demás instrumentos y aparatos de oftalmología,Los demás instrumentos y aparatos de oftalmología,6,KILOGRAMO NETO,KN,true
90189010,Desfibriladores,Desfibriladores,10,UNIDAD,U,true
90189020,Incubadoras,Incubadoras,10,UNIDAD,U,true
90189030,Monitores cardíacos,Monitores cardíacos,10,UNIDAD,U,true
90189040,Aparatos para diálisis,Aparatos para diálisis,10,UNIDAD,U,true
90189050,Aparatos para anestesia,Aparatos para anestesia,10,UNIDAD,U,true
90189080,Los demás instrumentos y aparatos,Los demás instrumentos y aparatos,10,UNIDAD,U,true
90189090,Partes y accesorios,Partes y accesorios,10,UNIDAD,U,true
90191000,Aparatos de mecanoterapia; aparatos para masajes; aparatos de sicotecnia,Aparatos de mecanoterapia; aparatos para masajes; aparatos de sicotecnia,6,KILOGRAMO NETO,KN,true
90192010,Nebulizadores,Nebulizadores,6,KILOGRAMO NETO,KN,true
90192090,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
90200011,Autónomos,Autónomos,6,KILOGRAMO NETO,KN,true
90200012,Con fuente de aire comprimido exterior,Con fuente de aire comprimido exterior,6,KILOGRAMO NETO,KN,true
90200019,Los demás,Los demás,6,KILOGRAMO NETO,KN,true
